empresa_id,rubro,anio,mes,mes_inicio,ingresos_15,gastos_fijos_15,gastos_variables_15,gastos_totales_15,ventas_15,activos_corrientes_15,pasivos_corrientes_15,margen_ganancia_15,liquidez_corriente_15,riesgo_15,prob_riesgo_15,ingresos_mes,gastos_fijos_mes,gastos_variables_mes,gastos_totales_mes,ventas_mes,activos_corrientes_mes,pasivos_corrientes_mes,utilidad_mes,margen_ganancia_mes,liquidez_corriente_mes,riesgo_fin_mes,prob_riesgo_fin_mes,mes_bueno,es_sintetico,riesgo_original_dataset
E017,Servicios,2022,5,2022-05-01,5897.08,2813.57,1781.17,4594.74,127,43289.53,42143.42,0.220845,1.027195,MEDIO,0.5462,12390.13,6639.1,3307.91,9947.01,262,42929.26,41866.17,2443.12,0.197182,1.025393,MEDIO,0.5595,1,1,
E017,Servicios,2022,6,2022-06-01,3527.53,2297.88,1044.74,3342.61,89,14262.92,21646.63,0.052422,0.658898,ALTO,0.7036,7017.48,3579.54,1813.29,5392.84,172,14570.99,20287.05,1624.64,0.231513,0.718241,ALTO,0.588,1,1,
E017,Servicios,2022,7,2022-07-01,3146.35,1940.76,712.33,2653.1,60,15830.51,22768.76,0.15677,0.695273,MEDIO,0.6326,7594.93,4136.58,1778.22,5914.8,153,16182.38,21656.35,1680.13,0.221217,0.747235,ALTO,0.5904,1,1,
E017,Servicios,2022,8,2022-08-01,5344.91,2782.51,1100.56,3883.06,106,23185.15,29709.28,0.273503,0.780401,MEDIO,0.5605,10341.97,5391.16,2270.8,7661.96,207,22793.32,30359.45,2680.01,0.259139,0.750782,MEDIO,0.5707,1,1,
E017,Servicios,2022,9,2022-09-01,4343.79,2157.11,1081.9,3239.01,61,20129.81,24953.33,0.254336,0.806698,MEDIO,0.5664,7883.23,4088.6,1901.0,5989.6,114,20829.18,24021.15,1893.63,0.24021,0.867118,MEDIO,0.5651,1,1,
E017,Servicios,2022,10,2022-10-01,2759.06,1403.32,715.34,2118.65,68,11801.67,12521.69,0.23211,0.942498,MEDIO,0.5569,5505.85,3183.58,1399.76,4583.34,140,12497.42,12964.18,922.51,0.167551,0.963996,ALTO,0.5891,1,1,
E017,Servicios,2022,11,2022-11-01,3662.59,2661.87,891.57,3553.44,80,28215.31,30087.05,0.029803,0.937789,ALTO,0.6834,7587.19,4278.63,1790.55,6069.18,184,27396.76,29819.71,1518.01,0.200076,0.918747,MEDIO,0.5783,1,1,
E017,Servicios,2022,12,2022-12-01,2638.31,1536.49,774.79,2311.27,77,18685.5,26906.92,0.123958,0.69445,MEDIO,0.6532,6388.93,3598.41,1598.28,5196.68,179,20432.41,25608.87,1192.25,0.186611,0.797864,ALTO,0.6037,1,1,
E017,Servicios,2023,1,2023-01-01,6240.94,2615.37,1555.06,4170.43,152,22309.74,26425.89,0.331763,0.844238,MEDIO,0.5275,10441.34,5522.5,2441.49,7963.99,245,22699.23,26147.57,2477.36,0.237264,0.86812,MEDIO,0.5665,1,1,
E017,Servicios,2023,2,2023-02-01,2929.37,2098.77,608.64,2707.41,59,24587.19,25575.63,0.075772,0.961352,MEDIO,0.6481,8579.06,4520.4,1965.63,6486.02,183,26329.01,24673.71,2093.04,0.24397,1.067087,MEDIO,0.5253,1,1,
E017,Servicios,2023,3,2023-03-01,4564.28,2329.42,1063.77,3393.19,119,21580.98,30522.06,0.256577,0.707062,MEDIO,0.5765,8321.69,4262.83,1996.35,6259.18,207,22239.28,28724.65,2062.51,0.247848,0.774223,MEDIO,0.5736,1,1,
E017,Servicios,2023,4,2023-04-01,5075.87,2207.41,1263.78,3471.2,115,19670.6,22043.22,0.316138,0.892365,MEDIO,0.5264,8264.8,4286.52,1848.95,6135.47,174,20347.0,21946.67,2129.33,0.257638,0.927111,MEDIO,0.5467,1,1,
E017,Servicios,2023,5,2023-05-01,5599.28,3215.7,1238.93,4454.63,175,28468.29,29337.44,0.204427,0.970374,MEDIO,0.5666,12281.76,6276.4,2620.9,8897.31,379,29634.08,29111.49,3384.46,0.275568,1.017951,MEDIO,0.5208,1,1,
E017,Servicios,2023,6,2023-06-01,3478.99,1734.52,847.21,2581.73,104,16910.55,20114.29,0.257909,0.840723,MEDIO,0.5601,6275.49,3411.04,1320.2,4731.24,177,17163.31,19366.0,1544.25,0.246077,0.88626,MEDIO,0.5592,1,1,
E017,Servicios,2023,7,2023-07-01,4258.26,2901.95,905.52,3807.47,92,25051.61,25918.98,0.105862,0.966535,MEDIO,0.6273,10140.32,4644.96,2220.92,6865.88,229,26424.69,26285.61,3274.44,0.322913,1.005291,MEDIO,0.5031,1,1,
E017,Servicios,2023,8,2023-08-01,4867.31,2441.89,993.59,3435.48,128,27720.71,36973.76,0.294173,0.74974,MEDIO,0.5547,11143.49,5766.33,2424.91,8191.23,296,28790.4,35052.31,2952.25,0.264931,0.821355,MEDIO,0.5594,1,1,
E017,Servicios,2023,9,2023-09-01,3172.03,1905.36,570.23,2475.6,81,27274.99,39610.22,0.219554,0.688585,MEDIO,0.5972,6948.57,3449.13,1312.72,4761.84,175,28328.3,37784.93,2186.73,0.314702,0.749725,MEDIO,0.546,1,1,
E017,Servicios,2023,10,2023-10-01,3176.02,1837.6,768.38,2605.98,70,11732.88,14332.35,0.179483,0.818629,MEDIO,0.6052,6886.02,3601.28,1558.52,5159.8,139,11982.65,13584.36,1726.22,0.250685,0.882092,MEDIO,0.5576,1,1,
E017,Servicios,2023,11,2023-11-01,3090.54,1712.13,605.41,2317.54,74,20038.82,29668.03,0.250116,0.675435,MEDIO,0.5826,6325.44,3160.61,1158.92,4319.53,151,19694.3,29200.73,2005.91,0.317119,0.674446,MEDIO,0.5525,1,1,
E017,Servicios,2023,12,2023-12-01,2385.83,1723.9,786.19,2510.08,55,17978.28,28111.55,-0.05208,0.639533,ALTO,0.7747,5945.36,3214.33,1556.73,4771.06,129,18787.72,27159.32,1174.3,0.197515,0.69176,ALTO,0.609,1,1,
E017,Servicios,2024,1,2024-01-01,4011.42,2279.61,902.48,3182.09,77,27710.99,32116.39,0.206742,0.86283,MEDIO,0.5835,8295.56,4105.51,1864.0,5969.51,161,28236.61,33023.43,2326.05,0.280397,0.855048,MEDIO,0.5475,1,1,
E017,Servicios,2024,2,2024-02-01,6918.38,2720.59,1405.32,4125.91,156,26458.59,31057.47,0.403631,0.851924,MEDIO,0.5019,10652.64,5750.17,2450.03,8200.21,257,26472.24,30521.45,2452.43,0.230218,0.867333,MEDIO,0.5702,1,1,
E017,Servicios,2024,3,2024-03-01,3982.82,2429.85,1062.76,3492.61,78,28465.91,40399.54,0.12308,0.70461,MEDIO,0.6528,7723.86,3936.36,2184.51,6120.87,155,28809.53,38790.55,1602.99,0.207537,0.742695,ALTO,0.5983,1,1,
E017,Servicios,2024,4,2024-04-01,5009.7,2588.74,1214.53,3803.26,96,23843.02,28625.35,0.24082,0.832934,MEDIO,0.5697,10004.22,5201.08,2258.25,7459.34,178,22751.44,27303.36,2544.88,0.254381,0.833284,MEDIO,0.5629,1,1,
E017,Servicios,2024,5,2024-05-01,6455.61,2236.33,1383.74,3620.07,164,40657.0,50003.69,0.439237,0.81308,MEDIO,0.4974,12199.83,6561.33,2679.33,9240.66,293,40726.76,49943.35,2959.17,0.242558,0.815459,MEDIO,0.5712,1,1,
E017,Servicios,2024,6,2024-06-01,3705.09,2097.78,782.48,2880.26,104,17969.7,17699.96,0.222621,1.01524,MEDIO,0.5477,6170.63,3276.42,1370.42,4646.83,176,18119.67,16948.13,1523.8,0.246944,1.069125,MEDIO,0.5234,1,1,
E017,Servicios,2024,7,2024-07-01,5398.46,2895.52,1324.68,4220.2,181,23430.64,26086.61,0.218259,0.898186,MEDIO,0.5717,9930.18,5112.48,2448.31,7560.79,316,23734.99,25903.66,2369.39,0.238605,0.916279,MEDIO,0.5581,1,1,
E017,Servicios,2024,8,2024-08-01,5683.51,2564.58,1561.44,4126.02,126,30903.79,39093.02,0.274036,0.790519,MEDIO,0.5591,10741.37,5503.06,2731.86,8234.92,252,33351.64,39604.78,2506.45,0.233346,0.842111,MEDIO,0.5723,1,1,
E017,Servicios,2024,9,2024-09-01,3068.75,1738.12,741.59,2479.71,82,16656.87,19737.06,0.191947,0.843939,MEDIO,0.5946,6236.51,3291.01,1269.29,4560.3,160,16684.89,18168.11,1676.21,0.268774,0.918361,MEDIO,0.5429,1,1,
E017,Servicios,2024,10,2024-10-01,2697.76,1601.63,675.65,2277.28,75,16216.62,16859.25,0.15586,0.961883,MEDIO,0.5965,5211.39,2624.44,1379.13,4003.57,134,16740.48,16934.28,1207.83,0.231766,0.988556,MEDIO,0.5483,1,1,
E017,Servicios,2024,11,2024-11-01,2692.12,1895.85,664.31,2560.16,61,14562.98,15959.69,0.049018,0.912486,ALTO,0.6748,5545.93,3001.51,1222.92,4224.43,128,15074.45,15340.09,1321.51,0.238284,0.982683,MEDIO,0.5461,1,1,
E017,Servicios,2024,12,2024-12-01,5657.58,2522.11,1485.43,4007.53,105,26126.1,30045.41,0.291652,0.869554,MEDIO,0.5403,9507.44,4427.43,2541.03,6968.46,176,26820.73,30122.71,2538.98,0.267052,0.890383,MEDIO,0.5483,1,1,
E017,Servicios,2025,1,2025-01-01,4419.57,3064.11,1238.76,4302.87,68,26649.29,33041.23,0.026405,0.806546,ALTO,0.7056,11097.95,5827.03,2618.34,8445.37,165,28862.41,32137.53,2652.58,0.239015,0.89809,MEDIO,0.5609,1,1,
E017,Servicios,2025,2,2025-02-01,3174.95,3242.93,931.74,4174.67,56,17925.0,20094.36,-0.314879,0.892041,ALTO,0.8698,9803.63,5346.03,2829.43,8175.46,161,18597.88,19722.57,1628.17,0.166078,0.942974,ALTO,0.5938,1,1,
E017,Servicios,2025,3,2025-03-01,6154.59,3361.46,1555.62,4917.08,126,31876.17,34587.38,0.201072,0.921613,MEDIO,0.5773,9362.97,4858.1,2314.87,7172.96,185,32698.4,33555.32,2190.01,0.233901,0.974463,MEDIO,0.55,1,1,
E017,Servicios,2025,4,2025-04-01,7443.83,3125.56,1776.63,4902.19,152,42095.75,53772.69,0.341442,0.782846,MEDIO,0.5318,11050.84,6290.85,2515.01,8805.86,237,41820.99,51931.86,2244.98,0.20315,0.805305,ALTO,0.5934,1,1,
E017,Servicios,2025,5,2025-05-01,4274.92,3382.49,781.43,4163.92,123,27832.58,27104.83,0.025966,1.02685,ALTO,0.6685,10280.37,5569.79,2354.27,7924.06,325,28697.11,26712.81,2356.31,0.229205,1.074283,MEDIO,0.5313,1,1,
E017,Servicios,2025,6,2025-06-01,4779.81,2013.54,901.37,2914.92,142,20888.85,27595.93,0.39016,0.756954,MEDIO,0.5181,8442.36,4454.3,1722.47,6176.78,264,21556.27,26313.02,2265.59,0.26836,0.819224,MEDIO,0.5581,1,1,
E017,Servicios,2025,7,2025-07-01,4414.69,2239.93,888.88,3128.81,131,22587.79,29799.38,0.291271,0.757995,MEDIO,0.5551,7960.65,4167.81,1850.65,6018.46,250,22800.2,29235.31,1942.19,0.243973,0.779886,MEDIO,0.5749,1,1,
E017,Servicios,2025,8,2025-08-01,5397.2,1428.06,1493.9,2921.96,132,15870.53,15223.78,0.458615,1.042483,BAJO,0.4527,8759.29,3867.04,2258.7,6125.74,208,15684.05,16237.23,2633.55,0.300658,0.965931,MEDIO,0.52,1,1,
E017,Servicios,2025,9,2025-09-01,5545.39,3899.77,1229.16,5128.92,115,21560.4,18797.34,0.075102,1.146992,MEDIO,0.6073,11616.58,6151.55,3011.35,9162.89,278,21325.13,18778.99,2453.69,0.211223,1.135584,MEDIO,0.5262,1,1,
E017,Servicios,2025,10,2025-10-01,2519.39,2815.42,563.96,3379.38,33,21623.22,22829.46,-0.341345,0.947163,ALTO,0.8678,8206.22,4392.72,1854.6,6247.32,102,21740.31,21773.9,1958.9,0.238709,0.998457,MEDIO,0.5428,1,1,
E017,Servicios,2025,11,2025-11-01,4632.28,2312.27,1162.13,3474.4,84,27770.59,36942.54,0.249959,0.751724,MEDIO,0.5751,8172.52,4155.5,1946.25,6101.75,152,26837.52,35963.56,2070.77,0.253382,0.746242,MEDIO,0.574,1,1,
E017,Servicios,2025,12,2025-12-01,3958.87,2087.69,1293.52,3381.21,101,13666.53,16034.27,0.145914,0.852332,MEDIO,0.6208,6935.61,3457.66,2336.32,5793.99,166,13716.9,15795.38,1141.62,0.164602,0.868412,ALTO,0.607,1,1,
E018,Servicios,2021,1,2021-01-01,4494.24,2533.97,1201.44,3735.41,88,20131.36,18206.18,0.168844,1.105743,MEDIO,0.5578,6724.36,3959.87,1717.35,5677.22,123,21030.0,18247.54,1047.14,0.155724,1.152484,MEDIO,0.5541,1,1,
E018,Servicios,2021,2,2021-02-01,4437.1,2513.44,1112.56,3626.01,76,27668.34,29438.78,0.182797,0.93986,MEDIO,0.5845,8885.99,5622.1,2227.69,7849.79,161,27930.85,30109.2,1036.2,0.11661,0.927652,ALTO,0.6274,1,1,
E018,Servicios,2021,3,2021-03-01,3508.56,3152.15,945.92,4098.07,66,12747.22,10429.04,-0.168022,1.222281,ALTO,0.7387,8058.41,5274.86,2023.64,7298.5,156,13385.62,11035.71,759.91,0.0943,1.212937,MEDIO,0.5773,1,1,
E018,Servicios,2021,4,2021-04-01,4033.9,2293.27,1193.84,3487.11,78,18312.66,15922.5,0.135548,1.150112,MEDIO,0.5672,6793.01,3910.13,1807.96,5718.09,119,17843.68,14714.77,1074.92,0.158239,1.212637,MEDIO,0.5367,1,1,
E018,Servicios,2021,5,2021-05-01,6637.99,4829.03,1607.96,6436.99,85,32266.97,28570.94,0.03028,1.129363,MEDIO,0.6419,11662.55,7316.26,2915.16,10231.42,156,32283.72,27574.88,1431.13,0.122712,1.170766,MEDIO,0.57,1,1,
E018,Servicios,2021,6,2021-06-01,4712.3,2478.05,1332.87,3810.92,84,19885.9,22805.36,0.191282,0.871983,MEDIO,0.5908,7510.03,4013.4,1998.56,6011.95,126,19693.28,23490.53,1498.07,0.199476,0.83835,ALTO,0.5911,1,1,
E018,Servicios,2021,7,2021-07-01,2430.31,1815.35,685.96,2501.31,53,10631.4,10075.52,-0.029218,1.055171,ALTO,0.6992,5695.46,3954.38,1595.64,5550.01,121,11133.68,9871.78,145.45,0.025537,1.127829,ALTO,0.6455,1,1,
E018,Servicios,2021,8,2021-08-01,3556.58,2385.29,884.18,3269.47,91,27131.63,27762.08,0.080727,0.977291,MEDIO,0.6418,7006.97,4309.55,1767.64,6077.18,173,28613.22,27253.3,929.79,0.132695,1.049899,ALTO,0.5929,1,1,
E018,Servicios,2021,9,2021-09-01,3802.92,2387.99,987.59,3375.58,80,17062.41,16791.03,0.112371,1.016162,MEDIO,0.6132,6726.47,3982.29,1585.82,5568.12,142,17675.18,17248.4,1158.36,0.172209,1.024744,MEDIO,0.5741,1,1,
E018,Servicios,2021,10,2021-10-01,2812.85,1804.54,662.45,2466.99,45,13154.15,16237.53,0.122958,0.810107,MEDIO,0.641,6107.67,3832.91,1514.61,5347.52,97,14390.71,16180.18,760.16,0.124459,0.889403,ALTO,0.6287,1,1,
E018,Servicios,2021,11,2021-11-01,3584.3,3086.3,865.31,3951.61,65,17910.26,18301.11,-0.102479,0.978643,ALTO,0.7608,7829.73,5764.92,1951.17,7716.09,139,19312.43,17417.21,113.64,0.014514,1.108813,ALTO,0.6576,1,1,
E018,Servicios,2021,12,2021-12-01,2375.17,2498.68,625.52,3124.2,44,19972.98,19532.57,-0.315361,1.022547,ALTO,0.8457,6474.48,3662.54,1593.15,5255.69,120,20750.62,19723.54,1218.79,0.188245,1.052074,MEDIO,0.5588,1,1,
E018,Servicios,2022,1,2022-01-01,3059.91,2359.47,867.74,3227.21,92,20608.78,20311.94,-0.054676,1.014614,ALTO,0.7243,5538.63,3668.97,1364.49,5033.46,165,19382.21,20059.65,505.16,0.091207,0.966229,ALTO,0.6369,1,1,
E018,Servicios,2022,2,2022-02-01,5891.35,3484.8,1733.5,5218.3,103,31958.71,22929.23,0.114245,1.393797,MEDIO,0.5132,10864.88,6522.33,3034.98,9557.31,194,33209.15,22661.05,1307.57,0.120348,1.465473,MEDIO,0.4886,1,1,
E018,Servicios,2022,3,2022-03-01,3130.52,1659.18,632.72,2291.89,40,18276.23,15536.34,0.267888,1.176354,MEDIO,0.4869,5880.25,3511.96,1485.19,4997.16,69,18435.67,14824.34,883.09,0.150179,1.243608,MEDIO,0.5332,1,1,
E018,Servicios,2022,4,2022-04-01,3469.7,2327.63,1124.03,3451.65,60,14630.78,13840.57,0.005202,1.057093,ALTO,0.6759,8061.07,5002.94,2334.58,7337.52,142,15370.69,14031.98,723.55,0.089759,1.095404,ALTO,0.6103,1,1,
E018,Servicios,2022,5,2022-05-01,5899.14,5792.63,1501.73,7294.36,102,48872.08,54775.8,-0.236511,0.89222,ALTO,0.8426,14301.12,8715.3,3848.6,12563.91,275,48772.37,54852.2,1737.21,0.121474,0.88916,ALTO,0.6306,1,1,
E018,Servicios,2022,6,2022-06-01,3267.28,2265.51,754.15,3019.66,61,15596.73,13622.3,0.075789,1.144941,MEDIO,0.6074,5211.73,3602.67,1261.34,4864.01,97,15304.31,13287.37,347.71,0.066718,1.151794,ALTO,0.6117,1,1,
E018,Servicios,2022,7,2022-07-01,4966.76,4057.53,1562.9,5620.42,79,36920.37,33401.67,-0.131609,1.105345,ALTO,0.7497,10665.04,6055.64,2914.9,8970.54,169,37175.11,31397.69,1694.5,0.158884,1.184008,MEDIO,0.544,1,1,
E018,Servicios,2022,8,2022-08-01,6375.86,4992.78,1497.26,6490.04,140,23777.82,20999.19,-0.017908,1.132321,ALTO,0.6735,10343.76,6892.85,2456.95,9349.8,221,24136.63,21319.82,993.96,0.096093,1.132121,ALTO,0.5971,1,1,
E018,Servicios,2022,9,2022-09-01,3027.08,2071.36,820.88,2892.24,61,19215.67,18574.73,0.044545,1.034506,ALTO,0.6544,7061.56,4522.91,1895.25,6418.16,122,19257.5,18849.0,643.4,0.091113,1.021672,ALTO,0.6259,1,1,
E018,Servicios,2022,10,2022-10-01,2249.8,2021.02,844.57,2865.59,50,7957.07,8161.59,-0.273707,0.97494,ALTO,0.8419,4442.53,2796.56,1659.29,4455.85,101,7931.63,8148.45,-13.32,-0.002998,0.973391,ALTO,0.6988,0,1,
E018,Servicios,2022,11,2022-11-01,2682.57,2383.34,722.35,3105.69,43,16250.28,16093.35,-0.157727,1.009751,ALTO,0.785,6667.28,3905.61,1757.38,5662.98,103,16512.97,16037.11,1004.3,0.150631,1.029672,ALTO,0.5861,1,1,
E018,Servicios,2022,12,2022-12-01,3030.43,1910.09,748.68,2658.77,53,18438.09,16983.63,0.122643,1.085639,MEDIO,0.5911,5319.99,3393.35,1328.02,4721.37,90,17827.0,16825.47,598.62,0.112523,1.059525,ALTO,0.6037,1,1,
E018,Servicios,2023,1,2023-01-01,4799.81,1936.18,1150.34,3086.52,97,13231.59,15501.3,0.35695,0.85358,MEDIO,0.5168,7464.42,4403.08,1921.45,6324.53,153,14087.18,15252.04,1139.89,0.15271,0.923626,ALTO,0.6053,1,1,
E018,Servicios,2023,2,2023-02-01,5120.86,2661.99,1194.24,3856.23,79,24152.57,21730.37,0.246956,1.111466,MEDIO,0.5134,8640.54,5156.55,2282.39,7438.95,140,24557.41,20644.82,1201.6,0.139065,1.189519,MEDIO,0.5547,1,1,
E018,Servicios,2023,3,2023-03-01,5075.59,2562.09,2630.72,5192.81,56,19039.91,14363.98,-0.023095,1.325531,MEDIO,0.6245,8597.06,5287.71,4305.2,9592.9,96,18934.17,13970.95,-995.84,-0.115835,1.355253,ALTO,0.6733,0,1,
E018,Servicios,2023,4,2023-04-01,4072.31,2610.7,1105.91,3716.61,76,33334.28,26668.91,0.087345,1.24993,MEDIO,0.5718,8070.14,5145.3,2040.6,7185.9,144,33151.84,26962.11,884.24,0.109569,1.229572,MEDIO,0.5628,1,1,
E018,Servicios,2023,5,2023-05-01,3444.77,2922.07,991.54,3913.62,60,28491.81,30524.79,-0.136103,0.933399,ALTO,0.7882,7509.33,4667.2,2091.26,6758.46,134,28637.69,30350.17,750.88,0.099993,0.943576,ALTO,0.6353,1,1,
E018,Servicios,2023,6,2023-06-01,3477.91,2258.76,876.17,3134.93,56,23437.33,18930.64,0.098617,1.238064,MEDIO,0.5676,6225.25,3549.45,1492.18,5041.63,108,23952.26,18963.73,1183.62,0.190132,1.263056,MEDIO,0.504,1,1,
E018,Servicios,2023,7,2023-07-01,4935.33,2723.45,1284.35,4007.8,123,19852.41,16037.75,0.187937,1.237855,MEDIO,0.5123,8571.47,5156.05,2166.19,7322.24,210,20109.41,16283.44,1249.23,0.145743,1.23496,MEDIO,0.5383,1,1,
E018,Servicios,2023,8,2023-08-01,4677.85,3123.33,1112.66,4235.99,88,23781.09,22458.63,0.094457,1.058884,MEDIO,0.6156,9831.06,5693.31,2349.2,8042.51,166,26229.83,20984.81,1788.56,0.181929,1.249944,MEDIO,0.5124,1,1,
E018,Servicios,2023,9,2023-09-01,2400.2,1377.59,962.51,2340.1,48,17847.26,18572.32,0.025043,0.960961,ALTO,0.6823,5344.7,3056.85,1858.09,4914.94,102,17962.17,17966.21,429.76,0.080408,0.999775,ALTO,0.6375,1,1,
E018,Servicios,2023,10,2023-10-01,4357.56,2397.3,847.69,3245.0,70,19784.82,19736.57,0.255319,1.002445,MEDIO,0.5337,8288.3,5122.36,1911.89,7034.25,128,20206.27,18612.32,1254.05,0.151304,1.08564,MEDIO,0.5732,1,1,
E018,Servicios,2023,11,2023-11-01,3308.73,2532.85,852.05,3384.9,98,18388.78,17535.11,-0.023021,1.048683,ALTO,0.6965,7521.28,4620.86,1894.69,6515.55,214,19362.16,17117.35,1005.73,0.133718,1.131142,MEDIO,0.5731,1,1,
E018,Servicios,2023,12,2023-12-01,4240.35,3228.1,1305.18,4533.28,58,22326.82,21148.91,-0.06908,1.055696,ALTO,0.7245,8260.22,5009.07,2534.85,7543.92,115,22529.12,20195.36,716.3,0.086716,1.115559,ALTO,0.6074,1,1,
E018,Servicios,2024,1,2024-01-01,5874.34,3439.72,1254.46,4694.18,139,24237.92,19764.68,0.2009,1.226325,MEDIO,0.5081,10144.64,5671.6,2233.46,7905.06,241,23770.3,19408.75,2239.58,0.220765,1.224721,MEDIO,0.4977,1,1,
E018,Servicios,2024,2,2024-02-01,3665.13,2247.25,1010.86,3258.11,58,12938.12,12742.68,0.111051,1.015337,MEDIO,0.6142,6786.77,4154.5,1747.53,5902.03,111,13377.49,12624.73,884.74,0.130362,1.059626,ALTO,0.5922,1,1,
E018,Servicios,2024,3,2024-03-01,3880.89,2359.7,729.05,3088.75,67,17223.43,19944.46,0.204112,0.86357,MEDIO,0.5849,7000.02,4222.99,1427.91,5650.91,130,17212.91,19576.21,1349.11,0.19273,0.879277,ALTO,0.5889,1,1,
E018,Servicios,2024,4,2024-04-01,2217.95,2383.99,457.86,2841.85,34,12829.5,10971.46,-0.281295,1.169352,ALTO,0.8002,5510.71,3315.66,1249.52,4565.18,83,12438.28,10676.46,945.53,0.171581,1.165019,MEDIO,0.5413,1,1,
E018,Servicios,2024,5,2024-05-01,5718.17,3622.31,1544.59,5166.9,102,30430.4,24908.6,0.096406,1.221683,MEDIO,0.5736,10967.68,6752.87,2778.93,9531.81,192,31774.21,24938.84,1435.87,0.130918,1.274085,MEDIO,0.5368,1,1,
E018,Servicios,2024,6,2024-06-01,3810.27,1796.48,853.38,2649.86,96,16748.54,15360.11,0.304548,1.090392,MEDIO,0.4919,5947.0,3722.13,1512.43,5234.57,154,16590.97,15147.62,712.43,0.119797,1.095285,ALTO,0.5907,1,1,
E018,Servicios,2024,7,2024-07-01,5494.07,3432.54,1509.68,4942.22,121,26428.58,25650.66,0.100444,1.030327,MEDIO,0.6179,10362.83,6701.31,2655.79,9357.1,211,27769.36,25085.82,1005.73,0.097051,1.106974,ALTO,0.6027,1,1,
E018,Servicios,2024,8,2024-08-01,3990.46,2583.09,889.8,3472.88,99,15427.32,14971.67,0.129704,1.030434,MEDIO,0.599,7575.27,4297.12,1894.17,6191.29,183,16176.16,14767.5,1383.98,0.182697,1.095389,MEDIO,0.5521,1,1,
E018,Servicios,2024,9,2024-09-01,5051.11,2742.32,1400.67,4142.99,129,23082.42,21821.2,0.179786,1.057798,MEDIO,0.5624,9000.28,5254.45,2405.01,7659.46,222,23989.92,20669.62,1340.82,0.148975,1.160637,MEDIO,0.5561,1,1,
E018,Servicios,2024,10,2024-10-01,3918.08,2508.73,958.59,3467.31,64,21448.02,19514.13,0.115048,1.099102,MEDIO,0.5928,7720.95,5054.21,1935.31,6989.51,120,22046.02,19469.39,731.44,0.094734,1.132342,ALTO,0.598,1,1,
E018,Servicios,2024,11,2024-11-01,3285.89,2658.39,886.34,3544.73,102,14704.79,14176.34,-0.078773,1.037277,ALTO,0.7346,6460.74,4271.41,1639.99,5911.4,190,15736.33,13936.94,549.34,0.085028,1.12911,ALTO,0.6052,1,1,
E018,Servicios,2024,12,2024-12-01,4460.34,3374.4,1055.56,4429.96,146,23137.86,18127.44,0.006811,1.2764,MEDIO,0.6185,7755.0,4925.7,1749.49,6675.2,247,23889.87,17963.62,1079.8,0.139239,1.329902,MEDIO,0.5157,1,1,
E018,Servicios,2025,1,2025-01-01,4549.45,3475.46,1171.24,4646.7,65,18437.85,20658.21,-0.021375,0.892519,ALTO,0.7252,9014.05,5641.87,2359.44,8001.32,124,19111.55,21592.22,1012.73,0.112351,0.885113,ALTO,0.6371,1,1,
E018,Servicios,2025,2,2025-02-01,3834.71,3748.72,1110.24,4858.96,52,22105.53,19321.62,-0.2671,1.144083,ALTO,0.8017,9994.56,6432.48,2412.11,8844.59,147,22889.49,19198.44,1149.97,0.115059,1.192258,MEDIO,0.5693,1,1,
E018,Servicios,2025,3,2025-03-01,4364.12,3583.45,1027.94,4611.39,118,17252.6,16753.31,-0.05666,1.029803,ALTO,0.7224,7892.88,5450.72,2025.52,7476.24,197,17826.58,15703.04,416.64,0.052787,1.135231,ALTO,0.6253,1,1,
E018,Servicios,2025,4,2025-04-01,3164.03,2081.76,719.33,2801.1,56,13424.62,13002.35,0.114706,1.032476,MEDIO,0.6082,5795.58,3315.35,1457.62,4772.98,111,13819.98,12363.05,1022.6,0.176445,1.117845,MEDIO,0.5503,1,1,
E018,Servicios,2025,5,2025-05-01,2469.82,2112.78,710.09,2822.88,64,18554.56,16764.02,-0.14295,1.106808,ALTO,0.7555,6118.3,3679.46,1680.48,5359.94,146,18545.34,16112.87,758.36,0.12395,1.150965,MEDIO,0.5743,1,1,
E018,Servicios,2025,6,2025-06-01,3956.6,2445.35,960.02,3405.37,52,15896.34,18059.06,0.139319,0.880242,MEDIO,0.6207,8543.13,5147.99,2063.93,7211.91,115,16583.77,18099.66,1331.22,0.155823,0.916248,ALTO,0.6047,1,1,
E018,Servicios,2025,7,2025-07-01,5730.18,3263.06,1269.3,4532.35,118,35145.36,37749.78,0.209039,0.931008,MEDIO,0.5712,11070.43,6855.22,2764.63,9619.85,255,37054.86,36643.29,1450.58,0.131032,1.011232,ALTO,0.6022,1,1,
E018,Servicios,2025,8,2025-08-01,5192.55,2537.98,1432.49,3970.47,102,40026.97,40526.81,0.235353,0.987666,MEDIO,0.5467,10609.75,6215.71,2555.54,8771.25,203,42198.17,40609.82,1838.5,0.173284,1.039113,MEDIO,0.5704,1,1,
E018,Servicios,2025,9,2025-09-01,3641.26,3530.9,1154.0,4684.9,65,24015.81,22061.87,-0.286616,1.088566,ALTO,0.822,9496.24,6004.53,2649.33,8653.85,168,24648.22,20436.93,842.39,0.088708,1.206063,ALTO,0.5829,1,1,
